CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance,label
738,3.4965075614664802,3,0,1,27867.59,0,0,1,1,0,0,0,1,1,0,0
787,3.4657359027997265,4,1,1,13238.93,1,0,0,0,1,0,0,1,0,1,0
807,3.6109179126442243,10,0,1,172097.95,0,1,0,0,1,0,0,1,1,0,0
607,3.6635616461296463,8,1,0,104721.5,0,1,0,1,0,0,1,0,1,0,1
724,3.970291913552122,1,1,1,12913.92,0,1,0,1,0,0,0,1,1,0,0
625,3.9318256327243257,4,1,0,92243.94,1,0,0,1,0,0,0,1,1,0,1
788,4.007333185232471,3,0,1,13288.46,1,0,0,0,1,0,1,0,0,1,1
711,3.6375861597263857,10,0,0,53311.78,1,0,0,0,1,0,0,1,0,1,0
655,3.4657359027997265,9,1,0,82084.3,0,1,0,0,1,0,1,0,1,0,0
574,3.713572066704308,1,0,0,70550.0,1,0,0,0,1,0,0,1,0,1,0
521,3.8918202981106265,4,0,0,62413.01,0,0,1,1,0,0,0,1,1,0,1
597,3.4965075614664802,6,0,0,74850.84,1,0,0,1,0,0,0,1,1,0,0
671,3.4339872044851463,0,1,0,172096.08,1,0,0,0,1,0,1,0,1,0,0
664,3.5553480614894135,1,0,1,169665.79,0,0,1,0,1,0,1,0,1,0,0
737,4.248495242049359,9,1,1,42576.86,1,0,0,1,0,0,0,1,1,0,0
850,3.6375861597263857,5,1,0,78268.61,0,1,0,0,1,0,1,0,1,0,0
633,3.5553480614894135,3,1,1,36249.76,1,0,0,0,1,0,0,1,0,1,0
814,3.784189633918261,8,0,0,107013.59,0,1,0,0,1,0,0,1,1,0,0
705,3.8501476017100584,3,0,1,28640.92,0,0,1,1,0,0,1,0,1,0,1
499,4.0943445622221,7,1,1,83643.87,1,0,0,0,1,0,0,1,1,0,0
766,3.4011973816621555,4,1,1,28879.3,0,1,0,0,1,0,0,1,1,0,0
689,3.258096538021482,4,0,1,149073.88,0,1,0,0,1,0,1,0,1,0,0
622,3.6375861597263857,5,0,0,105295.77,1,0,0,0,1,0,0,1,0,1,0
577,3.4657359027997265,1,1,0,9902.39,1,0,0,1,0,0,0,1,0,1,0
684,3.9889840465642745,6,1,1,94888.6,1,0,0,0,1,0,0,1,0,1,0
850,3.970291913552122,7,0,0,182633.63,0,0,1,1,0,0,0,1,1,0,1
731,3.4965075614664802,5,1,0,165000.68,0,0,1,1,0,0,0,1,1,0,0
850,3.7376696182833684,3,1,1,176883.42,1,0,0,1,0,0,0,1,0,1,0
521,3.367295829986474,3,1,0,154271.41,0,0,1,0,1,0,1,0,1,0,0
630,3.7376696182833684,6,1,0,162697.93,1,0,0,0,1,0,0,1,0,1,0
668,3.8501476017100584,7,0,1,157959.02,0,1,0,0,1,0,1,0,1,0,1
555,3.4339872044851463,8,1,0,137491.23,1,0,0,0,1,0,1,0,1,0,0
671,4.060443010546419,1,1,1,21768.21,0,0,1,0,1,0,1,0,1,0,0
591,3.367295829986474,1,1,1,196356.17,0,0,1,0,1,0,1,0,1,0,0
705,3.58351893845611,1,1,1,21807.16,0,0,1,0,1,0,1,0,1,0,0
499,3.6635616461296463,6,1,1,81409.0,0,0,1,0,1,0,0,1,0,1,0
662,2.995732273553991,9,0,0,73107.53,0,0,1,0,1,0,0,1,1,0,0
683,3.4011973816621555,2,0,1,100496.84,1,0,0,1,0,0,0,1,0,1,1
468,3.58351893845611,3,0,0,107787.42,1,0,0,0,1,0,1,0,1,0,0
499,3.332204510175204,4,1,1,22001.91,1,0,0,1,0,0,1,0,1,0,0
506,3.6888794541139363,3,1,1,144345.58,1,0,0,1,0,0,1,0,0,1,0
708,3.4965075614664802,8,0,1,15246.83,1,0,0,1,0,0,0,1,0,1,0
577,3.2188758248682006,3,0,1,124508.29,1,0,0,0,1,0,0,1,0,1,0
806,2.8903717578961645,3,1,1,86994.54,0,0,1,0,1,0,0,1,0,1,0
654,3.6109179126442243,2,0,0,186300.59,0,1,0,0,1,0,0,1,1,0,0
850,3.4965075614664802,7,1,0,183983.82,1,0,0,1,0,0,1,0,1,0,0
702,3.6375861597263857,2,1,1,161888.63,0,0,1,1,0,0,1,0,0,1,0
516,4.174387269895637,9,1,0,181490.42,0,0,1,1,0,0,1,0,1,0,0
780,3.5263605246161616,1,1,1,64804.04,1,0,0,0,1,0,1,0,0,1,0
557,3.5263605246161616,3,1,0,132673.22,1,0,0,0,1,0,1,0,1,0,0
568,3.4965075614664802,7,1,0,143450.61,1,0,0,0,1,0,0,1,0,1,0
570,3.044522437723423,7,1,1,148087.62,0,0,1,0,1,0,1,0,1,0,0
690,3.258096538021482,5,1,1,49599.27,1,0,0,1,0,0,1,0,1,0,0
664,3.784189633918261,8,1,1,115452.51,1,0,0,1,0,0,1,0,1,0,1
550,3.828641396489095,7,1,0,130590.35,1,0,0,1,0,0,0,1,0,1,0
850,3.970291913552122,2,1,0,36980.54,0,1,0,0,1,0,0,1,1,0,0
590,3.6109179126442243,0,0,1,61759.33,0,0,1,1,0,0,1,0,1,0,1
564,3.4011973816621555,0,0,0,134175.15,0,1,0,1,0,0,0,1,1,0,0
790,3.912023005428146,8,1,1,176471.78,0,1,0,0,1,0,1,0,1,0,1
683,3.4011973816621555,4,0,0,183171.47,1,0,0,0,1,0,1,0,1,0,0
661,3.9318256327243257,6,1,1,68021.9,1,0,0,0,1,0,1,0,1,0,0
696,3.8918202981106265,5,1,0,152450.84,0,1,0,0,1,0,0,1,1,0,1
793,3.6375861597263857,9,1,0,88225.02,0,0,1,0,1,0,0,1,0,1,0
663,3.332204510175204,8,1,0,136054.45,0,0,1,1,0,0,0,1,1,0,0
584,3.5553480614894135,2,0,0,15959.01,1,0,0,1,0,0,0,1,1,0,0
432,3.6375861597263857,7,1,0,150580.88,0,0,1,0,1,0,0,1,0,1,0
794,3.9889840465642745,1,1,1,192154.66,0,1,0,1,0,0,1,0,1,0,0
553,3.713572066704308,1,1,0,90607.31,1,0,0,0,1,0,0,1,0,1,0
667,3.5263605246161616,5,1,0,163830.64,0,0,1,1,0,0,0,1,0,1,0
730,3.58351893845611,8,1,0,91830.75,1,0,0,1,0,0,0,1,1,0,0
534,3.713572066704308,9,1,0,13871.34,1,0,0,0,1,0,0,1,0,1,0
604,3.4011973816621555,5,1,0,75786.55,1,0,0,0,1,0,0,1,0,1,0
580,3.367295829986474,9,1,0,128077.8,0,0,1,0,1,0,0,1,1,0,0
754,3.6635616461296463,3,0,0,34430.16,1,0,0,0,1,0,1,0,1,0,0
660,3.6635616461296463,5,1,0,173683.0,0,1,0,1,0,0,1,0,1,0,1
608,3.5263605246161616,4,1,1,168822.01,1,0,0,1,0,0,1,0,1,0,0
735,3.7612001156935624,9,0,0,184570.04,0,1,0,1,0,0,1,0,1,0,1
753,3.6635616461296463,7,1,1,16460.77,1,0,0,1,0,0,1,0,1,0,0
739,3.6888794541139363,4,0,0,173321.65,1,0,0,0,1,0,0,1,0,1,0
640,4.189654742026425,9,0,1,184636.05,1,0,0,1,0,0,1,0,1,0,0
663,3.332204510175204,4,1,1,123969.64,1,0,0,0,1,0,0,1,0,1,0
701,3.58351893845611,7,1,0,189085.07,0,1,0,0,1,0,0,1,1,0,0
726,3.58351893845611,2,1,0,195192.4,0,0,1,0,1,0,1,0,0,1,0
456,3.4965075614664802,1,0,0,58363.94,1,0,0,1,0,0,1,0,1,0,0
610,3.2188758248682006,2,1,0,123723.83,1,0,0,1,0,0,0,1,0,1,0
793,3.9889840465642745,2,0,0,18633.4,0,1,0,0,1,0,1,0,1,0,1
568,3.4011973816621555,8,1,1,27012.0,1,0,0,0,1,0,0,1,1,0,0
635,3.7612001156935624,5,0,0,153265.31,0,1,0,0,1,0,0,1,1,0,0
534,3.9512437185814275,1,1,1,104035.41,1,0,0,0,1,1,0,0,0,1,1
621,3.7612001156935624,5,1,1,47578.45,1,0,0,1,0,0,1,0,0,1,0
830,3.6888794541139363,8,0,1,19512.38,0,1,0,1,0,0,1,0,1,0,0
759,3.258096538021482,4,1,0,135394.62,1,0,0,0,1,0,0,1,0,1,0
753,3.4965075614664802,5,1,1,82820.85,1,0,0,0,1,0,0,1,1,0,0
741,3.044522437723423,9,0,1,139259.54,1,0,0,1,0,0,0,1,0,1,0
705,3.7612001156935624,7,1,1,103108.33,0,1,0,1,0,0,1,0,1,0,0
660,3.367295829986474,6,1,1,123850.58,0,1,0,1,0,0,1,0,1,0,0
660,4.143134726391533,8,1,1,42790.29,1,0,0,0,1,0,1,0,1,0,0
573,3.4339872044851463,0,1,1,70381.49,0,1,0,0,1,0,1,0,1,0,0
553,3.713572066704308,9,0,0,81898.81,0,1,0,0,1,0,0,1,1,0,0
618,3.4011973816621555,3,1,1,31406.93,1,0,0,0,1,0,1,0,1,0,0
599,3.713572066704308,2,1,0,115724.78,1,0,0,1,0,0,1,0,1,0,0
558,3.4339872044851463,7,1,0,198269.08,1,0,0,0,1,0,1,0,0,1,0
689,4.060443010546419,5,0,1,49848.86,1,0,0,1,0,0,0,1,0,1,0
583,3.871201010907891,3,1,0,60017.46,1,0,0,0,1,0,1,0,1,0,1
737,3.7612001156935624,0,1,0,39920.0,1,0,0,0,1,0,1,0,1,0,1
683,3.4011973816621555,8,0,0,24938.84,1,0,0,0,1,0,0,1,1,0,0
535,3.8066624897703196,2,0,1,170621.55,1,0,0,1,0,0,0,1,0,1,0
711,3.7612001156935624,2,1,1,175423.69,0,1,0,0,1,0,0,1,1,0,0
592,3.5263605246161616,6,1,1,102628.98,0,1,0,1,0,0,0,1,1,0,0
748,3.6635616461296463,3,1,1,123998.52,0,0,1,0,1,0,0,1,0,1,0
837,3.8918202981106265,8,1,1,50974.57,1,0,0,0,1,0,1,0,1,0,0
547,3.367295829986474,6,1,1,37160.28,1,0,0,1,0,0,1,0,1,0,0
616,3.1354942159291497,8,1,1,62733.05,1,0,0,0,1,0,1,0,1,0,0
694,3.6635616461296463,5,1,1,25407.59,1,0,0,0,1,0,1,0,1,0,0
693,3.8501476017100584,8,1,1,80149.27,0,0,1,0,1,0,1,0,1,0,0
677,3.8918202981106265,3,1,1,187811.71,1,0,0,1,0,0,0,1,0,1,0
608,3.4011973816621555,2,1,0,132973.17,0,1,0,1,0,0,0,1,1,0,0
514,3.6375861597263857,4,1,0,16717.11,1,0,0,0,1,0,1,0,1,0,1
679,3.7376696182833684,1,0,0,71823.15,1,0,0,0,1,0,0,1,0,1,0
691,3.258096538021482,9,1,0,153228.0,1,0,0,0,1,0,1,0,1,0,0
773,4.143134726391533,9,1,1,93091.02,0,0,1,0,1,0,1,0,1,0,0
764,3.713572066704308,7,0,0,134878.34,1,0,0,0,1,0,0,1,0,1,0
698,4.007333185232471,8,1,1,144584.29,0,1,0,0,1,0,0,1,1,0,0
732,3.7612001156935624,6,1,0,65731.53,1,0,0,1,0,0,0,1,0,1,0
546,3.7376696182833684,9,1,0,57380.13,0,1,0,1,0,0,0,1,1,0,0
620,3.7612001156935624,2,1,0,20670.1,0,0,1,1,0,0,0,1,0,1,0
692,3.332204510175204,8,1,0,44420.18,1,0,0,1,0,0,0,1,1,0,0
536,3.5553480614894135,8,1,0,171840.24,1,0,0,1,0,0,1,0,0,1,1
544,3.6375861597263857,8,1,1,98208.62,1,0,0,0,1,0,1,0,0,1,0
726,3.6375861597263857,4,0,0,6787.48,1,0,0,1,0,0,0,1,0,1,0
500,3.4011973816621555,2,1,1,68807.47,0,1,0,0,1,0,0,1,1,0,0
631,3.258096538021482,1,0,1,123697.95,1,0,0,0,1,0,1,0,1,0,0
632,3.4011973816621555,2,0,1,182728.8,0,1,0,0,1,0,0,1,1,0,0
742,3.332204510175204,2,1,0,108457.99,1,0,0,1,0,0,1,0,1,0,1
621,3.4657359027997265,1,1,1,168779.47,1,0,0,0,1,0,0,1,0,1,0
653,3.828641396489095,0,1,0,78250.13,1,0,0,0,1,0,1,0,1,0,1
529,3.5553480614894135,5,1,1,187288.5,0,0,1,0,1,0,0,1,0,1,0
576,3.8066624897703196,5,0,0,135244.87,0,0,1,0,1,0,1,0,1,0,0
413,3.6635616461296463,1,1,1,158891.79,0,1,0,0,1,0,0,1,1,0,0
653,4.0943445622221,2,1,1,138160.11,1,0,0,1,0,1,0,0,1,0,1
510,3.4657359027997265,9,1,1,46127.7,1,0,0,0,1,0,1,0,1,0,0
791,3.4965075614664802,3,1,1,144413.92,1,0,0,1,0,0,1,0,0,1,1
581,3.6635616461296463,1,0,0,161655.55,0,1,0,0,1,0,1,0,1,0,1
458,3.7612001156935624,1,1,0,100564.37,0,1,0,1,0,0,0,1,1,0,0
489,3.9318256327243257,3,0,1,174098.28,1,0,0,1,0,0,0,1,0,1,1
850,3.4657359027997265,8,1,1,55593.8,1,0,0,1,0,0,0,1,0,1,0
759,3.6888794541139363,4,1,0,124615.59,1,0,0,0,1,0,0,1,0,1,0
612,3.828641396489095,9,1,1,96961.0,0,1,0,0,1,0,1,0,1,0,1
652,3.258096538021482,1,1,1,179269.79,0,1,0,1,0,0,1,0,1,0,0
678,3.8918202981106265,8,0,1,98090.69,0,0,1,1,0,0,0,1,0,1,0
767,3.5263605246161616,8,1,0,94767.77,1,0,0,1,0,0,0,1,0,1,0
679,3.4965075614664802,4,1,0,1173.23,0,0,1,0,1,0,1,0,1,0,0
668,3.2188758248682006,8,1,1,135112.09,0,0,1,0,1,0,0,1,0,1,0
769,3.6888794541139363,9,1,1,50568.02,1,0,0,1,0,0,1,0,1,0,0
487,3.4339872044851463,1,1,0,158750.13,0,0,1,1,0,0,0,1,0,1,0
602,3.5263605246161616,8,1,0,39542.0,0,0,1,0,1,0,1,0,1,0,0
539,3.4011973816621555,0,1,0,160979.66,1,0,0,0,1,0,0,1,0,1,0
728,3.332204510175204,4,1,0,33074.51,1,0,0,1,0,0,0,1,1,0,0
611,3.5263605246161616,4,1,0,170950.58,0,0,1,0,1,0,0,1,0,1,0
728,4.23410650459726,1,1,1,131804.86,1,0,0,1,0,0,0,1,0,1,0
687,3.784189633918261,8,1,1,1787.85,0,1,0,0,1,0,0,1,1,0,0
576,3.4011973816621555,7,0,0,93767.03,0,1,0,0,1,0,0,1,1,0,0
724,3.6109179126442243,10,1,0,157862.82,1,0,0,1,0,0,1,0,1,0,0
669,3.6375861597263857,9,1,0,130755.34,1,0,0,1,0,0,1,0,1,0,0
751,3.871201010907891,9,1,0,137508.42,1,0,0,1,0,0,1,0,0,1,1
551,3.8066624897703196,6,1,1,51143.43,1,0,0,1,0,0,0,1,0,1,0
541,3.367295829986474,7,0,0,86173.92,1,0,0,0,1,0,1,0,1,0,0
613,3.8066624897703196,9,1,0,34749.65,0,1,0,1,0,0,0,1,1,0,0
736,3.367295829986474,4,0,0,51705.01,1,0,0,0,1,0,0,1,0,1,0
656,3.295836866004329,4,1,1,160835.3,0,1,0,0,1,0,0,1,1,0,0
718,3.332204510175204,4,1,0,28760.99,0,1,0,0,1,0,1,0,1,0,0
648,3.5553480614894135,7,1,1,78436.36,0,0,1,0,1,0,0,1,0,1,0
524,3.9512437185814275,2,1,0,173899.42,1,0,0,0,1,0,1,0,1,0,1
815,4.02535169073515,3,1,1,94248.16,1,0,0,1,0,1,0,0,0,1,1
696,3.332204510175204,4,1,1,116471.43,1,0,0,0,1,0,1,0,1,0,0
785,3.4657359027997265,3,0,1,52583.79,0,1,0,1,0,0,0,1,1,0,1
753,3.4657359027997265,5,1,0,148811.14,0,1,0,0,1,0,1,0,1,0,0
543,3.7376696182833684,5,0,0,101905.34,1,0,0,1,0,0,0,1,0,1,0
597,3.970291913552122,4,1,0,69384.71,1,0,0,1,0,0,1,0,1,0,1
802,3.6375861597263857,7,0,1,57764.65,0,0,1,0,1,0,0,1,0,1,0
601,3.8501476017100584,1,1,1,57553.02,0,1,0,1,0,0,1,0,1,0,0
757,3.9318256327243257,1,1,1,22835.13,1,0,0,1,0,0,1,0,0,1,1
640,4.143134726391533,2,1,1,112503.24,1,0,0,0,1,0,0,1,1,0,1
625,3.6375861597263857,7,1,0,164804.02,1,0,0,1,0,0,1,0,0,1,0
557,3.4965075614664802,3,1,1,371.05,1,0,0,0,1,0,1,0,1,0,0
540,3.6635616461296463,1,1,0,114092.52,0,1,0,0,1,0,1,0,1,0,0
812,3.1780538303479458,1,0,0,83247.14,0,0,1,1,0,0,1,0,1,0,0
626,3.295836866004329,4,0,1,26907.43,0,1,0,0,1,0,0,1,1,0,0
810,3.6375861597263857,9,1,1,93261.69,1,0,0,1,0,0,1,0,1,0,0
503,3.58351893845611,9,1,1,16274.67,0,0,1,1,0,0,0,1,0,1,0
684,3.6109179126442243,1,1,1,29995.83,0,1,0,0,1,0,0,1,1,0,1
808,3.713572066704308,0,1,1,79888.78,1,0,0,0,1,0,1,0,0,1,0
597,3.367295829986474,1,1,0,158086.33,1,0,0,1,0,0,1,0,1,0,0
571,3.6375861597263857,1,1,1,154844.22,1,0,0,0,1,0,1,0,1,0,0
692,3.58351893845611,3,0,1,178267.07,1,0,0,1,0,0,1,0,1,0,0
528,3.367295829986474,3,1,0,55972.56,1,0,0,0,1,0,1,0,1,0,0
544,4.1588830833596715,3,1,1,111402.97,1,0,0,1,0,0,1,0,1,0,1
588,3.4011973816621555,3,0,0,176858.5,1,0,0,0,1,0,1,0,1,0,0
715,3.5553480614894135,4,1,1,199857.47,0,0,1,1,0,0,0,1,1,0,0
619,3.367295829986474,5,1,0,194310.1,1,0,0,0,1,0,0,1,0,1,0
642,3.4657359027997265,3,1,1,88698.83,1,0,0,0,1,0,0,1,0,1,0
563,3.4965075614664802,8,0,1,68815.05,1,0,0,0,1,0,0,1,0,1,0
544,3.784189633918261,1,0,0,69244.24,1,0,0,0,1,0,0,1,0,1,0
569,3.784189633918261,4,0,0,134394.78,1,0,0,1,0,0,0,1,0,1,0
766,3.4657359027997265,6,1,1,102502.5,1,0,0,0,1,0,1,0,1,0,0
534,3.58351893845611,4,1,0,36275.94,1,0,0,0,1,0,1,0,1,0,0
534,3.9318256327243257,3,0,1,20856.31,0,0,1,0,1,0,0,1,0,1,0
637,3.332204510175204,3,1,1,166458.41,0,1,0,0,1,0,1,0,1,0,0
623,3.784189633918261,1,0,1,80828.78,0,0,1,0,1,0,1,0,1,0,0
608,3.6375861597263857,9,0,1,57600.66,0,0,1,1,0,0,1,0,1,0,0
684,3.6635616461296463,4,0,0,157694.76,0,0,1,0,1,0,0,1,1,0,1
709,3.258096538021482,6,0,1,4410.77,1,0,0,0,1,0,1,0,1,0,0
736,3.828641396489095,5,1,1,77981.54,0,1,0,0,1,0,1,0,1,0,1
437,3.8918202981106265,9,0,1,166440.32,1,0,0,0,1,0,0,1,1,0,0
798,3.5263605246161616,9,1,0,191395.88,1,0,0,0,1,0,1,0,1,0,0
835,3.5553480614894135,6,1,0,28707.69,1,0,0,0,1,0,1,0,1,0,0
692,3.8066624897703196,6,1,0,188305.85,0,1,0,0,1,1,0,0,1,0,1
705,3.5263605246161616,7,1,0,2498.67,1,0,0,0,1,0,1,0,1,0,0
682,3.6109179126442243,5,0,1,112554.68,1,0,0,0,1,0,0,1,0,1,0
639,3.295836866004329,2,1,1,82938.99,0,0,1,1,0,0,1,0,0,1,0
571,3.6109179126442243,9,1,0,104152.65,0,1,0,0,1,1,0,0,1,0,1
585,4.204692619390966,5,0,1,93146.11,1,0,0,1,0,0,0,1,1,0,0
675,3.5263605246161616,8,1,1,184842.21,1,0,0,0,1,0,0,1,0,1,0
537,3.258096538021482,7,0,0,103563.23,1,0,0,0,1,0,1,0,1,0,0
529,3.332204510175204,9,1,1,52545.24,1,0,0,0,1,0,0,1,0,1,0
738,4.04305126783455,9,0,0,155047.11,0,1,0,1,0,0,1,0,1,0,1
754,3.5553480614894135,4,1,1,9658.41,0,0,1,0,1,0,0,1,0,1,0
850,3.332204510175204,2,1,1,38773.74,1,0,0,1,0,0,0,1,0,1,0
579,3.7612001156935624,2,1,1,198402.37,0,0,1,0,1,0,1,0,1,0,1
752,3.58351893845611,2,1,0,124354.92,1,0,0,1,0,0,1,0,1,0,0
745,3.784189633918261,0,1,1,34265.08,0,1,0,1,0,0,1,0,1,0,1
680,3.5553480614894135,9,0,0,143774.06,0,0,1,0,1,0,0,1,0,1,0
416,3.2188758248682006,0,1,1,160523.33,0,1,0,1,0,0,0,1,1,0,0
631,3.295836866004329,10,1,1,176730.02,0,0,1,0,1,0,1,0,1,0,0
744,3.713572066704308,7,1,1,138361.48,0,1,0,0,1,0,0,1,1,0,0
655,3.8066624897703196,7,0,1,47349.0,1,0,0,1,0,0,1,0,1,0,0
850,3.4965075614664802,2,0,1,74917.64,0,1,0,1,0,0,1,0,1,0,0
799,3.5553480614894135,7,0,1,140780.8,0,0,1,0,1,0,0,1,0,1,0
762,3.5553480614894135,3,1,1,47114.18,0,0,1,1,0,1,0,0,1,0,1
631,4.007333185232471,9,1,0,114474.98,0,0,1,0,1,0,1,0,1,0,0
678,3.6375861597263857,2,0,0,115068.99,1,0,0,1,0,0,0,1,0,1,0
708,3.4657359027997265,8,1,1,120115.5,0,0,1,1,0,0,1,0,1,0,0
497,3.295836866004329,9,1,1,164825.04,0,0,1,0,1,0,1,0,1,0,0
684,3.6375861597263857,3,1,0,3966.5,0,0,1,1,0,1,0,0,1,0,1
660,3.9512437185814275,4,1,0,90877.76,0,1,0,1,0,0,1,0,1,0,0
763,3.4657359027997265,8,1,0,16725.53,0,0,1,1,0,0,0,1,0,1,0
765,3.8066624897703196,2,1,1,47139.44,0,0,1,0,1,0,1,0,1,0,0
820,3.6635616461296463,9,1,0,16770.31,0,1,0,0,1,0,1,0,1,0,1
645,3.367295829986474,4,1,1,74346.11,0,0,1,1,0,0,0,1,0,1,0
605,3.367295829986474,3,0,0,4092.75,0,0,1,1,0,0,1,0,1,0,0
640,4.204692619390966,3,0,1,42964.63,1,0,0,1,0,0,1,0,0,1,0
532,3.6635616461296463,0,1,0,94977.3,0,0,1,1,0,0,0,1,0,1,0
616,3.784189633918261,7,1,1,137392.77,0,0,1,1,0,0,0,1,1,0,0
731,3.6888794541139363,5,1,1,159718.27,0,0,1,1,0,0,1,0,1,0,1
733,4.30406509320417,3,1,1,134589.58,0,1,0,0,1,0,1,0,1,0,0
581,3.713572066704308,8,0,0,29737.14,1,0,0,0,1,0,0,1,0,1,0
768,3.2188758248682006,6,1,1,21215.67,1,0,0,0,1,0,0,1,0,1,0
718,3.6635616461296463,3,1,1,145355.11,1,0,0,1,0,0,0,1,0,1,0
580,3.7376696182833684,2,0,0,103516.08,0,1,0,1,0,0,1,0,1,0,1
846,3.6109179126442243,6,1,1,41516.44,1,0,0,1,0,0,1,0,1,0,0
657,3.6109179126442243,2,1,1,7667.48,1,0,0,1,0,0,0,1,0,1,0
741,3.6375861597263857,9,1,0,14379.01,1,0,0,0,1,0,0,1,0,1,0
717,3.2188758248682006,7,1,0,190011.85,1,0,0,1,0,0,0,1,1,0,0
594,2.8903717578961645,1,1,0,167689.56,0,1,0,0,1,0,1,0,1,0,0
637,3.871201010907891,7,1,1,132005.85,1,0,0,1,0,0,0,1,1,0,1
639,3.912023005428146,6,1,1,53130.41,1,0,0,1,0,0,0,1,1,0,0
577,3.4011973816621555,8,0,1,126434.61,1,0,0,1,0,0,0,1,1,0,0
837,3.4339872044851463,9,0,1,50972.6,0,0,1,0,1,0,1,0,1,0,0
719,3.912023005428146,2,0,0,10772.13,0,0,1,0,1,0,0,1,0,1,0
735,3.6635616461296463,1,1,0,40223.74,0,0,1,0,1,0,1,0,1,0,0
609,3.6109179126442243,5,1,1,26793.82,0,0,1,0,1,0,1,0,1,0,0
696,3.295836866004329,4,0,0,196111.35,1,0,0,0,1,0,0,1,1,0,0
666,3.58351893845611,3,1,0,35156.54,1,0,0,0,1,0,0,1,0,1,0
529,3.4339872044851463,2,1,1,60993.23,1,0,0,1,0,0,0,1,1,0,0
687,3.58351893845611,5,1,0,17696.22,0,0,1,1,0,0,1,0,0,1,0
455,3.6109179126442243,6,0,1,54398.56,0,1,0,1,0,0,1,0,1,0,0
504,4.290459441148391,8,1,1,34595.58,1,0,0,1,0,0,1,0,0,1,0
678,3.4011973816621555,0,1,0,35113.08,0,0,1,0,1,0,1,0,0,1,0
765,3.6109179126442243,7,1,0,9087.81,0,1,0,0,1,0,1,0,1,0,0
775,3.2188758248682006,10,1,0,14073.11,0,1,0,0,1,0,0,1,1,0,0
659,3.6375861597263857,3,1,0,158553.1,1,0,0,1,0,0,0,1,0,1,0
792,3.332204510175204,4,1,0,38190.78,1,0,0,1,0,0,1,0,1,0,0
779,3.7376696182833684,5,0,0,25951.91,1,0,0,1,0,0,0,1,0,1,0
774,3.4657359027997265,9,1,0,10604.48,0,0,1,0,1,0,0,1,0,1,0
788,3.4965075614664802,5,0,0,116978.19,1,0,0,1,0,0,0,1,0,1,0
704,3.713572066704308,9,1,0,129050.67,0,1,0,0,1,0,0,1,1,0,0
560,3.4011973816621555,0,1,0,27914.95,1,0,0,1,0,0,1,0,1,0,0
631,3.4965075614664802,4,0,0,112687.57,0,1,0,1,0,0,1,0,1,0,0
636,4.330733340286331,9,1,1,39789.62,0,0,1,0,1,0,1,0,1,0,0
592,3.6109179126442243,7,1,1,126726.33,1,0,0,1,0,0,0,1,0,1,0
675,3.58351893845611,7,1,1,149399.7,0,1,0,0,1,0,1,0,1,0,0
567,3.828641396489095,1,1,1,109572.58,0,1,0,1,0,0,0,1,1,0,0
540,3.5553480614894135,7,1,0,198256.15,0,1,0,1,0,0,0,1,1,0,0
751,3.4011973816621555,3,0,0,134822.05,1,0,0,0,1,0,1,0,1,0,0
477,3.091042453358316,5,0,0,163112.9,1,0,0,0,1,0,0,1,1,0,1
608,3.258096538021482,1,0,1,7063.6,0,1,0,0,1,0,1,0,1,0,0
770,4.219507705176107,2,0,0,159557.28,1,0,0,1,0,0,1,0,1,0,1
695,3.8066624897703196,9,0,1,77330.35,1,0,0,0,1,0,1,0,1,0,0
631,3.58351893845611,1,0,0,133141.34,1,0,0,0,1,0,0,1,0,1,0
561,3.1780538303479458,8,0,1,180932.46,0,0,1,0,1,0,1,0,1,0,0
527,3.4965075614664802,9,0,0,98734.15,0,0,1,0,1,0,1,0,1,0,0
627,3.4011973816621555,4,1,0,129826.89,0,1,0,1,0,0,0,1,1,0,0
748,3.4339872044851463,1,1,0,199255.32,0,1,0,1,0,0,1,0,1,0,0
597,3.4965075614664802,2,1,1,4700.66,0,0,1,1,0,0,0,1,0,1,0
526,3.4657359027997265,6,1,1,1795.93,0,1,0,1,0,0,0,1,1,0,0
747,4.110873864173311,7,0,1,147554.26,1,0,0,0,1,0,1,0,1,0,0
778,3.6888794541139363,8,1,1,117507.11,0,0,1,0,1,0,0,1,1,0,0
673,3.5553480614894135,6,1,0,98618.79,0,0,1,1,0,0,0,1,0,1,0
788,3.58351893845611,10,1,1,16149.13,0,0,1,0,1,0,1,0,1,0,0
644,3.828641396489095,6,0,0,156787.34,0,0,1,1,0,0,1,0,1,0,1
748,3.1354942159291497,8,0,0,134077.71,0,0,1,1,0,0,1,0,1,0,0
648,2.9444389791664403,1,0,1,22101.86,1,0,0,1,0,0,0,1,0,1,0
750,3.6375861597263857,7,0,1,179883.04,0,0,1,1,0,0,0,1,1,0,0
746,3.1780538303479458,3,0,1,170142.09,1,0,0,0,1,0,0,1,1,0,0
763,3.4339872044851463,7,1,1,140262.96,0,1,0,0,1,0,0,1,1,0,1
593,3.784189633918261,5,1,0,128046.98,0,0,1,0,1,0,1,0,0,1,0
686,3.713572066704308,10,1,0,133086.45,1,0,0,1,0,0,1,0,0,1,0
